128,0,0,0
0.0,1.4593533639330603,0,0
0.04908738521234052,1.4579138464996362,0,0
0.09817477042468103,1.6370942093214,0.03731355539326198,1.7500000000000004
0.14726215563702155,1.5875298617397395,0.003787215551126266,-2.1500000000000017
0.19634954084936207,1.5349247902289718,0.08192929381584046,-2.0500000000000016
0.2454369260617026,1.4790743799767905,0.15781141651322705,-1.9500000000000004
0.2945243112740431,1.4212354441459576,0.22519721924714853,-1.8600000000000005
0.3436116964863836,1.3587008445299245,0.29727205677932633,-1.6600000000000004
0.39269908169872414,1.2939994082323563,0.33773204141733126,-1.5600000000000003
0.44178646691106466,1.363503238307029,0.31611216284078913,-1.6600000000000004
0.4908738521234052,1.4534960189150838,0.26253825004513853,-1.8600000000000005
0.5399612373357456,1.5390823818471266,0.20111195277072835,-2.0500000000000016
0.5890486225480862,1.620667523377827,0.15628017278224737,-2.1500000000000017
0.6381360077604268,1.7004325307063581,0.10397177221909937,-2.2600000000000016
0.6872233929727672,1.7759748158412751,0.007950855432329096,-2.450000000000002
0.7363107781851077,1.6343598789918607,0.05686720822767599,-2.350000000000002
0.7853981633974483,1.6613078921315432,0.04721231170882212,-2.3600000000000017
0.8344855486097889,1.6848216003448777,0,0
0.8835729338221293,1.7051971886725497,0,0
0.9326603190344698,1.7220812469277944,0,0
0.9817477042468103,1.7359552646020515,0,0
1.030835089459151,1.7477928267987766,0.009604484689734516,2.550000000000002
1.0799224746714913,1.7550327832686987,0.04329233689842282,2.550000000000002
1.1290098598838318,1.7587802440287925,0.07408339193932645,2.550000000000002
1.1780972450961724,1.9439008742751063,0.045894437421203804,2.660000000000002
1.227184630308513,1.9090320424057867,0.07546989948684302,2.650000000000002
1.2762720155208536,1.8708095967672365,0.14804834694864177,2.550000000000002
1.325359400733194,1.8288307885688955,0.217276534160199,2.450000000000002
1.3744467859455345,1.782393678497119,0.2590191703545963,2.350000000000002
1.423534171157875,1.733561208550138,0.2995726311361542,2.240000000000002
1.4726215563702154,1.678816897277433,0.3588950336572705,2.0600000000000014
1.521708941582556,1.6214209001434026,0.3858167792588909,1.9800000000000004
1.5707963267948966,1.5618906139370812,0.42304213915402045,1.8600000000000005
1.6198837120072371,1.6214256223391565,0.3648249504243384,2.050000000000001
1.6689710972195777,1.6788134823402008,0.35591124545222974,2.070000000000001
1.718058482431918,1.7335614020250776,0.2995971709933738,2.240000000000002
1.7671458676442586,1.7823941902946,0.25905221702627457,2.350000000000002
1.8162332528565992,1.8288289894123526,0.2122504144812165,2.4600000000000017
1.8653206380689396,1.8708118069624322,0.14813082809616884,2.550000000000002
1.9144080232812801,1.909019547169731,0.07556562139214962,2.650000000000002
